waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=5.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=6.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=6.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=7.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=7.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=8.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=8.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=9.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=9.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.03e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.03e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.13e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.13e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.23e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.23e-06) Y
5.984942850698128,15324047895.13137,4.621538760331116,6798826032.302516,4.192107417943254,3770958797.942349,3.974984117697514,2388196502.554525,3.842634545665982,1646004607.551937,3.753239768002403,1202591047.183225,3.688749224475243,916824003.1987729,3.640027130776857,721980600.5225466,3.601934811824817,583222512.3847694,3.571353896389806,480924990.4573779,3.546279885479864,403350844.270291,3.525364548067295,343131546.4851516
6.22232658289774,14989469616.53491,4.776471843912642,6705485758.608371,4.328990707146949,3733147453.959699,4.104454919989583,2369803604.509446,3.968015974331355,1635959742.801895,3.875976185967189,1196657629.510626,3.809608925252804,913120845.1114707,3.759474996649195,719577013.0530883,3.720277346422215,581618742.5510033,3.688805677583765,479834970.4814689,3.662997882484592,402602244.5902503,3.64146750075726,342616147.0102094
6.475421085525576,14640627280.04468,4.938345120818163,6605194666.155533,4.470729083740268,3690771066.96489,4.23807016016206,2348306979.348924,4.097277087250002,1623719242.862813,4.002495409425916,1189108426.974274,3.934223296091535,908186764.0913833,3.882678840280312,716208019.3109164,3.842389788014263,579239236.8320028,3.810046318311635,478108867.5583003,3.78352517161502,401323099.8671731,3.761399994967436,341651765.8000439
6.745740238802023,14277364970.79663,5.107894953993617,6498328774.772646,4.617758277231768,3644016554.282834,4.376076032670059,2323763830.162686,4.230541960835812,1609280808.455707,4.132842412286855,1179916911.66213,4.062585057514037,901986765.5873568,4.00959600084115,711837007.5555423,3.968204923451036,576048654.0791601,3.934991182576235,475713726.7720053,3.90776450835102,399483160.7968601,3.885055506266637,340210826.3543091
7.034916147483339,13899424881.96553,5.285946537794938,6385250816.013131,4.770610913492186,3593109929.216413,4.518817827914829,2296277963.286368,4.368026988778899,1592681937.952142,4.267143953124324,1169087805.954222,4.194757612102918,894509953.347245,4.140244146720657,706446029.4187144,4.097706673424215,572026286.0860506,4.063598760075704,472628236.4911829,4.035654845703848,397061581.9661868,4.012357715811731,338273456.1591544
7.344697948117677,13506460442.81268,5.473414949040216,6266294624.639102,4.929915271840223,3538299529.244313,4.666743879197825,2265989883.406353,4.510051638984486,1573995644.903753,4.405625039959161,1156656056.93319,4.330895673497507,885770174.6445478,4.274724776164582,700037231.2078232,4.230955516745086,567167809.3684646,4.195897350227225,468844562.2614165,4.167198820384672,394048719.4418818,4.143288484505284,335829192.4896829
7.676946279670723,13098057132.35175,5.671307265988209,6141753482.926264,5.096392938290355,3479840295.452326,4.820405288333492,2233065092.938336,4.657043297946228,1553323436.027036,4.54861914975473,1142683131.405976,4.471260104025158,875804369.6924204,4.413241741304551,692632412.5824696,4.368109873511679,561485535.8092414,4.332008640915766,464368981.3640732,4.302488015139017,390446967.0607937,4.277914409367383,332877912.8471877
8.033621732864406,12673762535.91646,5.880725773077728,6011872135.148203,5.270856539821906,3417980285.514802,4.980452905027636,2197682138.691483,4.809537013739407,1530786683.755824,4.69657201139109,1127251280.353283,4.616225803366217,864668915.8072522,4.556112836647759,684270775.534785,4.509440866480821,555007090.8734314,4.472165134717232,459221172.2839596,4.441722606585635,386270447.7275575,4.416408322211703,329429790.195106
8.416765206698747,12233127391.18478,6.102872057069844,5876842020.62845,5.454208434988939,3352950009.659984,5.147633193765283,2160021663.360195,4.96817174442781,1506517611.055717,4.850040016643068,1110456701.539003,4.766282975913601,852434599.8661045,4.70377403213969,675005264.5173506,4.655339361891058,547772753.2266313,4.616719737897263,453432277.9740225,4.585223220393058,381543601.2314886,4.55906314161768,325504263.2248312
8.828467678288192,11775759383.66875,6.339051618383804,5736799261.502792,5.647440858281088,3284954684.236735,5.322784416349599,2120257272.021286,5.133685005035785,1480650921.592527,5.009685132873344,1092402560.502148,4.922033326503409,839181008.9697025,4.856777431115257,664898112.0437112,4.806315854907695,539831920.0831978,4.766147569875214,447042088.1686592,4.733434577023453,376298922.319456,4.706297229850006,321128206.0487682
9.270826463545259,11301391186.8482,6.59067845722295,5591825036.8927,5.851637656061582,3214169165.97022,5.5068341383753,2078548565.243043,5.306907631786322,1453316767.236384,5.176268418850154,1073192653.476097,5.084183380446242,824991083.7984332,5.015785046885391,654016245.3819214,4.962995074301182,531239255.2730792,4.921041587482809,440095806.0071762,4.886922216468613,370574234.9219241,4.858652232987794,316333616.8264626
9.74588466468202,10809963570.47018,6.859278929688699,5441948133.95025,6.067977454352285,3140735165.629253,5.700798587844957,2035036324.560387,5.488759917906895,1424635374.132238,5.350643975936181,1052926208.258912,5.253537141822743,809946387.8905536,5.181560821034849,642427099.8182752,5.126107808126457,522051027.463526,5.082104513286724,432640857.2491443,5.046364718191604,364409910.2025408,5.016785709065618,311155185.3636192
10.25555025358704,10301723174.37314,7.146493986171494,5287149653.58978,6.297737869654481,3064760310.401344,5.90578396163762,1989839605.850086,5.680249814009208,1394713342.1449,5.53375460953505,1031694023.324999,5.430989855689862,794123396.9865022,5.35496302953619,630195188.6695393,5.296482375062857,512321999.5669436,5.250139686771402,424724094.3883389,5.212544162944749,357846362.0609255,5.181461368286977,305628050.3028715
10.80149126182072,9777332617.188301,7.454078686890871,5127370039.829399,6.542300196451971,2986318685.519445,6.122989438697649,1943054396.077592,5.882473371313652,1363641433.582934,5.726629847106608,1009575912.338904,5.617523974732697,777590883.9751148,5.536938584073304,617379573.8272282,5.475037597195813,502103051.8107579,5.426042984903877,416389597.0170349,5.386337222010048,350922027.6841325,5.353539505622253,299785951.9915313
11.38500403074286,9237987870.226191,7.783897625446488,4962518778.082855,6.803153852174218,2905452596.915363,6.353711417826479,1894753487.73665,6.09661720725858,1331493575.781572,5.930386409309363,986639278.8109944,5.814207767562682,760408312.0837667,5.728520001601154,604032215.9450166,5.662778361800786,491439564.3518473,5.610797185568839,407677125.7111275,5.568708502849016,343671910.572509,5.533969480920301,293659870.6745903
12.00685267889316,8685534266.972879,8.1379145738526,4792487252.951447,7.081899704646988,2822175427.408032,6.59934832579428,1844987285.756732,6.323962497163172,1298326794.085367,6.146230823675154,962938588.4495097,6.022196472138025,742625062.4404924,5.930825173290844,590197082.2873287,5.860794131658112,480370479.2476227,5.805469354082972,398621181.4305209,5.760706939682387,336126662.2175022,5.723785228857683,287277144.085627
12.66708019357016,8122568313.570758,8.518174292288927,4617165351.04832,7.380251224996062,2736475589.266282,6.861405201924574,1793785351.966901,6.565889812583926,1264181835.953522,6.375463602020547,938515512.1900803,6.242735529751582,724280299.6671309,6.145059596403669,575909849.5792979,6.070260203726562,468927910.0202458,6.011211191514894,389250565.057057,5.963465305097448,328312118.8423046,5.92410400794597,280660998.5422992
13.36479521716571,7552508080.380343,8.926774034878807,4436462413.887341,7.700032183157005,2648321693.779834,7.141497124174614,1741158590.250283,6.823883993678022,1229084316.328331,6.619484233685109,913399555.1534323,6.477165207440502,705403299.3354344,6.372520436744019,561198042.7989694,6.292441149524644,457137158.836762,6.229261848360906,379588315.3740342,6.178202418916247,320249187.9468108,6.136128038195348,273830402.6211119
14.09794402362112,6979611243.547995,9.365821856191452,4250333055.830547,8.043169322797832,2557669155.605783,7.441350371913565,1687102068.066463,7.099538118101798,1193046290.214988,6.879796126762316,887609044.8641938,6.726925777601526,686014103.3977225,6.614601617369396,546081480.135385,6.52869565845227,445017020.3819454,6.46095245170196,369651914.9988847,6.40622733116273,311953984.6829655,6.361148334496013,266800153.3510384
14.86308457034744,6408918108.179687,9.837378432137561,4058808118.980865,8.411678114331018,2464468518.497596,7.762800003226315,1631598549.925972,7.394555480257833,1156068229.56954,7.158010514115309,861152412.0634531,6.99356231908993,666124418.9842794,6.872799021288703,530572934.1921265,6.780481884896652,432580283.4287927,6.707711455634884,359453679.1970075,6.648944596508248,303438138.2218973,6.60054986054602,259581120.7446729
15.65518872003193,5846098878.986328,10.34337883694924,3862030590.042807,8.807639295116333,2368675819.616472,8.10778224890827,1574622881.514178,7.710748299690376,1118141442.537173,7.455848196637039,834029751.7399602,7.278728090271344,645738723.1545352,7.148714799086189,514678960.1180753,7.049362311029974,419834375.898894,6.971069837453227,349001272.2914228,6.907859667630355,294709213.8162133,6.855817032718828,252180598.4468075
16.46750895915073,5297191925.244196,10.88553069360787,3660295602.656779,9.233163484771119,2270265287.761085,8.478319789019956,1516147405.650357,8.050031623149902,1079251021.168377,7.775137800974895,806234697.1246945,7.584185270788875,624855576.8403186,7.4440596479334,498400877.4918835,7.337007033272658,406782131.1990048,7.252665072425805,338298324.6848211,7.184583355068207,285771221.3307023,7.128538529862901,244602730.5423974
17.29155538591788,4768234408.881894,11.46518552470886,3454092654.952733,9.690340750235659,2169244577.181191,8.876497588691148,1456148607.682163,8.414410567188781,1039379436.996061,8.117808971012304,777756673.8902256,7.911801656760197,603469183.5981312,7.760651751545405,481735922.3281841,7.645194230680675,393422680.3171183,7.554242691588025,327345147.5693644,7.480834189556243,276625202.6990308,7.42041026685354,236849004.1410925
18.11723425511491,4264808979.553945,12.08318122815076,3244146883.586694,10.18117165783905,2065672549.210997,9.304426549444376,1394615169.964313,8.805958672740486,998510919.4201936,8.485878589272023,748583624.5440232,8.263541615528322,581571252.229277,8.100410828296853,464678607.8660399,7.975806360629377,379752494.7960555,7.877654038210393,316139561.3077049,7.79843735405369,267269908.0304481,7.733235237678643,228918813.1160184
18.93319642857014,3791558787.035551,12.73965570920231,3031454715.387998,10.70747619559119,1959679302.840927,9.764191822428067,1331557551.153443,9.22678472837862,956636744.9747812,8.881427743697204,718705302.0531453,8.641449262295422,559153236.0304755,8.46534542386838,447222347.5048081,8.330820344507615,365766620.1010965,8.224848579881987,304677867.0873542,8.139318614345628,257702582.7815974,8.068918712974662,220810110.1249367
19.72742740340135,3351752888.177951,13.43383518817184,2817307630.901001,11.27077713799512,1851487700.250878,10.25778230141704,1267019081.748725,9.678985001575199,913761529.1929104,9.306566737930465,688117223.6412377,9.047621424326113,536209023.7094606,8.857531212423245,429361399.553892,8.712289656926215,351460146.6956766,8.597858804800561,292955999.6474639,8.505491367194361,247919896.5093713,8.429456983273477,212520171.823047
20.48807583495137,2947005435.420283,14.16380593447685,2603296421.677471,11.87215518146555,1741435025.13987,10.78699767739065,1201088367.204134,10.16457746056219,869910537.7785841,9.763385029392143,656825345.2797561,9.48416753634794,512738144.8680341,9.27907765610963,411093189.6259169,9.122315830753502,336829966.3173874,8.998775343834343,280970901.0615929,8.899034551790741,237919046.9019881,8.816917478868385,204046505.8214487
21.20446422572046,2577249708.298185,14.92628539463246,2391287660.136186,12.51207479447835,1629992668.408395,11.35332965713198,1133912501.328476,10.68541437399539,825137909.9136635,10.25388263709937,624851457.9889755,9.953153212652081,488749522.1281213,9.732079954489047,392421049.7158759,9.563006467337088,321876851.6238215,9.429709539102346,268722150.4501145,9.322058754681727,227699070.1616657,9.233407688187739,195387926.8368656
21.86816089172347,2241025052.410061,15.71641780542179,2183364716.379226,13.19018255775661,1517780920.077515,11.95781475448483,1065710211.700829,11.24306979214183,779535504.7087276,10.77987939716462,592239211.404386,10.45652394807911,464265747.2067019,10.2185528575828,373357379.5131363,10.03641644961817,306607875.8273751,9.892740270323616,256213870.0782276,9.776657419694535,217262378.8706262,9.681029873691029,186545822.4614353
22.47393361298417,1936043593.88814,16.52762972326799,1981728195.162273,13.90508419538992,1405575183.809744,12.60085775366639,996783599.1743664,11.83869905466922,733241837.9133309,11.3428986169072,559060532.0570472,10.99600533591876,439327774.2378873,10.74034272025831,353927181.0812098,10.54446878138372,291039151.8713961,10.38984152651252,243456901.9894618,10.26483971862005,206616529.1660672,10.16181820699883,177525614.4128897
23.02037775539723,1659885205.229511,17.3515907830214,1788555675.689172,14.65411283611706,1294299421.841324,13.28202787873053,927526637.274263,12.47286891922666,686450276.3551068,11.94402241100811,525422021.4574162,11.57297653658466,413999806.7053617,11.29901429346624,334171839.057187,11.08885144964131,275198814.9090446,10.9227870883353,230471208.4130774,10.78844144939387,195776188.0986848,10.67765470788809,168338397.0889519
23.51003964431409,1410584010.601509,18.17833141660577,1605828342.805327,15.43310939469274,1185002656.591044,13.99983426228778,858428145.4559689,13.14535950994144,639415325.9492866,12.58371758820857,491470698.6064283,12.18831473501458,388374004.9618129,11.89570939394787,314152913.522176,11.67088711824805,259130095.3261877,11.49302893540647,217288391.6070536,11.34901046090003,184765227.5199211,11.23016041755703,159002699.9939095
23.94894910760581,1186891271.4394,18.99656775986015,1435142124.800365,16.23624595606382,1078815216.214286,14.75149380199404,790066669.1758842,13.85494342856448,592455533.996273,13.26163375110049,457398212.597501,12.84221030582873,362574467.57094,12.53097605375735,293955584.8198705,12.29137356745413,242894233.194474,12.10154684897591,203954154.399464,11.94766377552161,173618812.0910486,11.82055876886781,149546273.2745095
24.34561543429446,988147121.1756606,19.79426915187632,1277531998.482308,17.05593349523095,976883408.1621305,15.53271300519984,723094757.2190177,14.59915339589217,545951306.0718685,13.97637965931692,423442431.5595437,13.53395573731158,336759761.2809587,13.2045693757602,273691249.5482377,12.95039492432218,226572874.8743224,12.74866845144538,190530434.9262343,12.58491508181453,162385278.0143805,12.44950940938955,140007737.3020918
24.70968307824232,813886209.6941612,20.5594707058182,1133347574.290757,17.88286378982976,880284609.5564183,16.33751553968681,658210710.3700491,15.3740578559899,500335918.8416122,14.72529021825591,389885173.7964608,14.26171642789466,311123125.9770455,13.91522949857732,253498635.9544906,13.64710726358127,210269482.1270606,13.43386197876826,177096857.0072796,13.26047395620725,151127522.0989596,13.11691313062247,130437872.3840632
25.05053234828505,663409960.8685367,21.28128116495203,1002221609.58481,18.70623813253267,789929308.6283509,17.15815767734559,596117150.0806737,16.17407381977125,456078315.7979471,15.50420481215923,357044864.4581797,15.02229854120902,285889413.1412629,14.66044815221719,233542718.6810833,14.37950747485154,194109196.719727,14.15550880866603,163751057.7683085,13.9730224353005,139923549.9101813,13.82169244747804,120900262.4113007
25.37610996026588,535519092.223171,21.95097076098575,883164700.5371959,19.51422727309302,706461994.007531,17.98518215270349,537467801.6093183,16.99185683262253,413657016.6107611,16.3072877629134,325263164.2346277,15.81093817870338,261307892.0916071,15.43624342731956,214010712.3527793,15.14420164960026,178236572.1009544,14.91066948152024,150607411.1991027,14.71998074703907,128865785.9391779,14.56155812384984,111470961.3609836
25.69218770477721,428470383.0437401,22.56296141499933,774793132.57894,20.29468249187916,630178079.0866274,18.8076631870012,482806631.3710107,17.81831716042331,373525716.5437428,17.12693231683701,294885201.2687832,16.62114661580789,237640341.7890587,16.23697232626936,195104561.6353524,15.9361985796928,162810648.0203958,15.69486572075944,137793691.6505678,15.4972822751678,118058752.9573569,15.33277976823287,102236844.3150734
26.00211433034925,340105286.8554337,23.11550779267687,675652242.6755915,21.03607347026867,560977782.1187344,19.61368628889888,432506643.2866347,18.64281547297256,336072870.3105165,17.95379838753442,266233977.969652,17.44465670618617,215144383.9831867,17.05522138850426,177029666.6011929,16.74876459582224,147997042.6590058,16.50191133672542,125445347.572657,16.29918789445078,107614809.5536133,16.12998836699175,93292358.2641598
26.30699930807305,268052709.7389677,23.61087879585409,584547852.073671,21.7285669889382,498377816.3529537,20.39108049762013,386718700.4214684,19.45358541797194,301579585.5229213,18.77703746161948,239580782.0006814,18.27152290229534,194052811.2889532,17.88182499282624,159980107.3102396,17.57338621161036,133957094.9811016,17.32383554555895,113697307.9973861,17.11818060506248,97647817.45040692,16.94604941676478,84734523.38444293
26.60618714807301,209924502.0677046,24.05493776538528,500772896.6087841,22.36509315501909,441594907.8407676,21.12837482597738,345342890.5299643,20.2384089081294,270182190.8965861,19.58475037739692,215114872.7797642,19.09042724833601,174550664.2234432,18.70606515096703,144121339.1503699,18.39989378434839,120834603.8762609,18.15095052368316,102673627.2388857,17.9449906494855,88264902.48904403,17.77205518765104,76656263.35600072
26.89785946971725,163461592.9637853,24.45616107379324,424145293.3006864,22.94219508661627,389698846.2600247,21.815887627433,308035029.1656193,20.985528633323,241847443.0548915,20.36469951228266,192917112.5823976,19.88923060076093,156752885.4786872,19.5161005841242,129572145.3505255,19.21679801958401,108741335.5262371,18.97211677119564,92475760.52493198,18.76880523339914,79556859.79817513,18.59749015126637,69138455.20385565
27.17962689236598,126622173.1406719,24.82428420281893,354854919.4344451,23.46045171172881,341807558.6224853,22.44679000385718,274257299.6265271,21.68472227265439,216368869.712573,21.10525262880304,172943248.9563958,20.65577695149101,140686335.1187122,20.29965090431038,116388427.5987255,20.01187594555416,97743118.22899179,19.77524958674444,83170792.30794033,19.57771036397029,71588189.34185007,19.41061977714865,62241451.70621922
27.44902082082464,97621383.13757794,25.16886418850303,293205275.1853456,23.92432279908857,297270856.4545913,23.01793533925282,243373086.4556954,22.32839416665552,193391350.8209897,21.79647325632653,155022818.8419816,21.37890699670414,126280542.7316424,21.04491969742196,104552023.907917,20.773008862584,87848893.39301918,20.54808209720263,74781417.69481167,20.35938941451658,64388160.98813333,20.19913394935884,55997185.61572592
27.70384498603696,74937325.62504238,25.49805637257187,239370129.5643069,24.34138914900352,255779827.7202613,23.53024489068726,214771455.1139494,22.91248382183259,172466622.4076719,22.43120361813876,138878567.6401999,22.0495701442028,113371492.4425115,21.74167932168547,93967968.15859534,21.48922032165568,79005402.06558822,21.27915184940748,67279797.91488875,21.1020598253775,57944612.09615758,20.95103752809852,50403243.83837429
27.94238521631424,57296828.36296375,25.8178204590025,193250628.6306948,24.72111599641249,217360640.8108985,23.98850448389722,187990214.0639156,23.43697480497045,153134155.2114716,23.00593328675931,124168121.3912795,22.66185773508839,101721556.644465,22.3823706393652,84473195.02629676,22.15179378844496,71100093.21706237,21.95891247842597,60587454.82458141,21.79556729510145,52202284.37055802,21.65572198215694,45420427.64898678
28.1634991903415,43650790.00345775,26.13163465333925,154450709.3376212,25.0733978904566,182260810.8864172,24.40055617849766,162797463.6854756,23.90583630387415,135010789.0550134,23.52123866636656,110543832.6080185,23.2137402619781,91055869.9923916,22.96301418469864,75858288.52618569,22.7552846232682,63974113.87289055,22.58080321027576,54582984.97400416,22.43248682544605,47067303.45180932,22.30508215203109,40975212.42262641
28.36661756023259,33145465.77221725,26.44066288849548,122336899.02483,25.40719551852378,150783844.6167085,24.77602557500962,139200761.975422,24.32634624076166,117863167.1153847,23.98163729348003,97718833.85423976,23.70730610010542,81110631.7348877,23.48371416423719,67901064.74825592,23.29820634274803,57445563.98399618,23.14206152156807,49118333.69843069,23.00902418092728,42418734.31948677,22.89448090346484,36968072.72030956
28.55168802143831,25093453.75937941,26.74423247487327,96133170.18603168,25.72952848652363,123142608.5430072,25.12485250286322,117381799.0770991,24.70790080643935,101637018.0401053,24.39482612677412,85520518.52805398,24.14838447054089,71682808.77267565,23.94858726795873,60406529.29235571,23.78319462983172,51340324.71871653,23.64406721833603,44042415.49550462,23.5254987264759,38126788.18531488,23.42334003226967,33287670.87390653
28.71908894973325,18946433.30038597,27.04045304077329,75012797.24069627,26.04496646102125,99377277.63223745,25.45593802456399,97587562.96493855,25.06055563888068,86431655.66180049,24.77043123910967,73912392.13928184,24.54557870815627,62666319.11347292,24.36506737556944,53243215.5526479,24.21654716029866,45524055.70924743,24.09207896842736,39228015.52752886,23.98624281190954,34075098.6328359,23.89517446172502,29829267.219832
28.86953240639988,14270657.21150163,27.32683105714515,58168366.95890629,26.35561739669855,79343834.7942922,25.77616651430521,80024414.06440629,25.39361182218623,72431582.89505538,25.11853021936562,62975357.52413905,24.90889302773088,54061245.90430054,24.74269528456439,46363923.21870179,24.60718627959591,39926035.75174366,24.49436044853877,34595027.82055762,24.39887534603573,30181954.61557404,24.31699609648969,26513580.08147582
29.00396965622871,10725578.38968782,27.60078354343309,44856129.64896806,26.66149873175132,62750921.28673548,26.08993498026113,64790557.02498949,25.71452781153288,59825171.98567681,25.44826343069754,52856683.57944168,25.24824644609917,45952040.72978541,25.09164350879805,39802548.85028439,24.96524682380183,34546063.36882715,24.86085332505418,30122150.66733401,24.77306664045924,26413847.75382052,24.69816955193822,23300632.72028041
29.12350683271107,8045631.508881553,27.86000686559916,34418667.32925311,26.9611240782754,49215930.05467008,26.39917757437471,51856865.71458425,26.02832363338701,48741084.61292942,25.76680429459516,43708603.17511845,25.57218556331246,38464042.05581735,25.42129287370668,33648037.65333638,25.30059224721856,29441238.64679525,25.20167831190009,25842140.76797942,25.11905091730851,22786008.99950521,25.04895112319911,20193442.49174165
29.22933430966689,6024987.95977067,28.10269764414364,26292155.88708376,27.25214275299456,38318748.52849625,26.70376356426868,41084612.52822689,26.33749748532285,39218265.68641976,26.07883549442068,35639558.81981047,25.88702839660807,31716394.98173953,25.73914308193528,28006457.40259448,25.62156691874645,24697993.61120194,25.52578242155345,21822269.5266531,25.44620542938421,19349340.31333238,25.37902520288324,17229710.50231741
29.32267060372759,4504995.660846693,28.32764784975971,20003983.33485954,27.53191159064519,29642742.6868499,27.00209836460063,32260834.19645578,26.64235295396169,31207483.15258102,26.38653148972811,28690432.95608632,26.19653223947935,25787909.10979082,26.05022218632954,22966114.57272394,25.93420193003479,20400842.851588,25.8399866499113,18138044.90302495,25.76197582414368,16169035.96159357,25.6963348625284,14464739.39478302
29.40471997906513,3363969.124111694,28.53424674099966,15165048.8365379,27.79793268859011,22801005.36847385,27.29176607196404,25135324.84101591,26.94157120536024,24592119.79336978,26.68993221515592,22834722.5152689,26.50203758712301,20702996.18244426,26.35701222224196,18576358.39575564,26.24194836100087,16608924.42861093,26.14855505044897,14850215.72336886,26.07130687746176,13303351.87614923,26.00639645642736,11952452.29263554
29.47664206316276,2508987.186274168,28.72242275191537,11459641.38756138,28.04813840122928,17450174.80275353,27.57009630442699,19450512.95408881,27.2328595371159,19215077.45531135,26.98753783966483,17993649.38168284,26.80294483875657,16435023.57164057,26.65978621482124,14842386.88576477,26.54587419184431,13345582.93865243,26.45326049241203,11991641.88491262,26.37658940228964,10789419.58364003,26.31214051910883,9731157.287575189
29.53953145103953,1869371.62006258,28.8925533338173,8634693.608196173,28.28103731112032,13295377.11468913,27.83459283630649,14961667.58287873,27.51354636326843,14903033.43568674,27.27695887780727,14056295.86566826,27.0973487193582,12919517.34599938,26.95718874377222,11731817.19611471,26.84517325364808,10599714.04057321,26.75381584768472,9564925.692990975,26.6780137682896,8638425.085195821,26.61419088495362,7817217.984914042
29.59440527158892,1391549.36428253,29.04536360693396,6489444.742502921,28.49575136655158,10089557.34082956,28.08320851238706,11448377.94062269,27.78104724610243,11484311.1120042,27.55549855780249,10898017.8830584,27.38267687207901,10069890.30552573,27.2468904358475,9186654.403068738,27.13781067630357,8334057.492960854,27.04849581377691,7547576.36645312,26.97416012999448,6838294.763060888,26.91141945968027,6205858.973999897
29.64219686698524,1035037.28354579,29.18182766373632,4866053.434928952,28.69197853850084,7629667.978165317,28.31448220945721,8719519.650113374,28.03317668868155,8800043.075116178,27.82059948372445,8394163.701139128,27.65622920898258,7791115.617412691,27.52618640025301,7135554.252570542,27.42115610624199,6495534.538629525,27.33478806046108,5900377.968352775,27.26265606620397,5360268.633868207,27.201602709509,4876197.483506936
29.68375399624726,769326.3360158291,29.30308054993028,3641393.269305482,28.86991200560919,5751387.68680496,28.5275690067965,6613943.570976747,28.26831574282529,6709893.858335216,28.07013521358269,6428750.274266756,27.91556917090372,5989565.840569704,27.79246372106259,5503658.747344213,27.69250809723791,5024442.723288645,27.60995951373618,4575657.595312189,27.54077340291042,4166162.227019037,27.48204051707436,3797528.980173742
29.71984025581701,571478.6472006361,29.41034464851526,2720078.889314177,29.03014012927244,4323417.165790873,28.72219811199238,4998662.697535222,28.48546439682642,5093982.402462507,28.30256045950731,4899001.316819963,28.15876159505104,4579032.024096024,28.04351339577394,4219247.447698507,27.94946707017531,3861189.240465487,27.87147909493235,3523778.592893367,27.80589147177148,3214450.622755377,27.75005247739907,2934928.63915796
