waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=5.3e-07) Y
1.163569526550714,20708454046.43713,1.288256824844886,10462858341.59022,1.33394653995372,6288404074.850772,1.358273979790402,4194614531.894944,1.373568358650535,2996107851.1577,1.384135839869268,2246191384.072901,1.39189781966253,1745911091.583854,1.397849846432863,1395611600.689456,1.402562692002968,1140848092.689011,1.406388476721321,949817537.9032717,1.40955685443812,802927129.8320588
1.189559534706103,20937072344.83677,1.317469411755415,10572959441.32463,1.364264239248548,6354646651.825885,1.389161009192399,4239520093.239532,1.404807485793462,3028840273.818919,1.415616157966114,2271233978.703793,1.423554460316502,1765744518.407654,1.42964133132536,1411733475.065732,1.434460780670256,1154222714.764544,1.438373025801619,961097152.795103,1.441612971584016,812570339.2519848
1.216447390943462,21168278353.04639,1.347721353177167,10683999677.87674,1.395669652687248,6421342262.943049,1.421160465584093,4284687165.028555,1.437174248940549,3061748337.751076,1.448234503797518,2296410016.516782,1.456356716528435,1785688636.728239,1.462584232314229,1427952395.502698,1.467514871492239,1167685194.800734,1.471517297886381,972457731.3972207,1.474831893398177,822288879.468865
1.244275582749304,21402056953.79324,1.379064165276697,10795963746.17332,1.428217488374312,6488478078.827045,1.454328693281934,4330103116.301374,1.470725996649204,3094819210.154969,1.482048909645458,2321706771.142295,1.490363118240075,1805731212.993212,1.496737458815782,1444256895.723605,1.501784173335209,1181224978.799483,1.505880744464853,983889678.3806183,1.509273272128459,832074096.6494418
1.273088965455458,21638384089.73034,1.411552469020105,10908832035.89114,1.461965830677737,6556039185.089486,1.488725551579262,4375754352.296087,1.505523676589961,3128039615.894397,1.517121063475047,2347111268.722405,1.525635891794956,1825859798.456217,1.532163647407523,1460635256.804651,1.537331646314322,1194831201.259231,1.541526587671623,995383029.4891174,1.545000546638746,841916921.2600498
1.302934876003357,21877225184.02478,1.445244173224391,11022579824.87218,1.496976350010432,6624008072.254655,1.524414637929239,4421625979.074331,1.541632066599953,3161395631.070019,1.553516545106889,2372610177.708154,1.562241199684616,1846061686.687904,1.568929404202811,1477075508.958485,1.574224246179975,1208492713.500141,1.578522066261709,1006927493.879924,1.582081189670943,851807916.0551668
1.333863242664195,22118533292.75961,1.480200659637309,11137176339.44992,1.53331451722911,6692364042.114979,1.561463516981001,4467701403.002825,1.579120012253263,3194872420.241788,1.591305069294646,2398189649.626713,1.600249387442308,1866323829.938196,1.607105554532001,1493565400.39258,1.612533176119108,1222198086.963346,1.616938689077211,1018512478.509494,1.620586962654221,861737312.1136398
1.365926687515219,22362246945.48857,1.516486966826894,11252583657.24949,1.571049819521262,6761082516.605217,1.599943952364222,4513961856.773315,1.618060667835683,3228453911.388603,1.630560732574756,2423835105.430452,1.639735234526179,1886632708.672298,1.64676739674633,1510092327.134353,1.652334142763349,1235935585.119283,1.656852492774695,1030127088.204371,1.660594174809883,871695026.8043106
1.399180617670776,22608287625.2224,1.554171968549312,11368755423.7745,1.610255973447339,6830134232.338763,1.639932136863483,4560385841.697689,1.658531736321919,3262122401.618637,1.67136225943782,2449530961.62773,1.680778204693853,1906974148.583753,1.687994955602396,1526643217.843327,1.693707611821573,1249693097.721611,1.69834429919477,1041760095.032227,1.702183941900984,881670657.3728391
1.433683300349936,22856556834.53281,1.593328540882079,11485635349.43632,1.65101112927843,6899484300.612075,1.681508915017995,4606948473.69509,1.700615702293375,3295858085.209508,1.713793241670557,2475260289.68393,1.723462689637413,1927333079.173731,1.73087322892541,1543204367.683413,1.736739056972826,1263458031.277229,1.741499965954902,1053399870.678922,1.745442438159093,891653443.8190342
1.469495915845316,23106932690.98338,1.634033710718977,11603155448.75022,1.693398058855484,6969091108.994388,1.724759990148655,4653620717.714622,1.744400049621324,3329638493.76651,1.757942362544778,2501004401.145432,1.767878237429202,1947693227.522786,1.775492418993725,1559761215.234683,1.78151919336891,1277217149.696484,1.786410621533862,1065034275.679685,1.790461132586136,901632194.8335149
1.50668258137574,23359265993.68079,1.676368776189644,11721233978.47264,1.737504316830093,7038905036.680241,1.769776105271515,4700368492.370296,1.789977453081566,3363437836.174744,1.80390359478715,2526742349.582789,1.814119754521274,1968036740.141265,1.82194813722761,1576298056.13072,1.828144184193985,1290956359.074386,1.833172873178738,1076650499.479352,1.83733699786104,911595170.7247801
1.545310337724231,23613375704.70665,1.720419387175034,11839773026.92577,1.783422362270863,7108866951.788526,1.816653184224514,4747151623.423425,1.837445929769132,3397226223.668344,1.851776357847263,2552450338.819159,1.862287666535043,1988343724.778181,1.870341567187535,1592797686.592968,1.876715805092499,1304660430.38855,1.881888972280797,1088234845.350467,1.886172676355672,921529917.4339795
1.585449089591509,23869043796.32781,1.766275571356736,11958655703.36001,1.831249624197317,7178906455.08775,1.865492415547252,4793922621.644519,1.886908932161575,3430968762.89781,1.90166561579707,2578101025.111554,1.912488018768891,2008591702.858327,1.920779566480998,1609240969.321419,1.927341546791651,1318312653.574722,1.932666917316171,1099772454.148773,1.937076583158919,931423045.8611031
