waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=5.3e-07) Y
1.648956730303016,543.2637093806509,1.845132042326996,429.2231552522584,1.941304400149488,358.4582565183902,1.999633126914421,307.8381697552535,2.039235001996445,269.6206218867504,2.068339461024006,239.7478580954538,2.090939384310942,215.7750256350021,2.109166715816787,196.1251139770679,2.124266577260089,179.7339020155644,2.137004146924174,165.8589543735186,2.147951491975123,153.963081541574
1.683894199115219,534.5750219357386,1.889009995056849,421.5704431707174,1.990814022260162,351.7511678381843,2.05301446843327,301.9156276173238,2.095296248935488,264.3376339245901,2.126281631065601,234.9881638875187,2.150235891338291,211.4481785534393,2.169468467589722,192.1608607478188,2.185337228307829,176.0771756235503,2.198682740432121,162.4658189375193,2.210116444027737,150.7986195350697
1.719878643097321,525.8275337208423,1.934193726547774,413.8594750633471,2.041771565687514,344.9869233020684,2.10799068971709,295.9383199610746,2.153105555412985,259.0031530836461,2.186115246335733,230.1805602364502,2.21154889741427,207.0769395331112,2.231892127772161,188.1554862059093,2.248614079957466,172.3824902529651,2.262643520548005,159.0372127784799,2.274624743295759,147.6010410290211
1.756973700839199,517.0235175546055,1.980760469295466,406.0933231415207,2.094246866701493,338.1689104999591,2.164616832017033,289.9095404828032,2.212705104571084,253.6201913011838,2.247874770300885,225.3277370523135,2.274909758461403,202.6636998518594,2.296469065070875,184.1111245013647,2.31412789114758,168.6518870557358,2.328922560393348,155.5748673375126,2.341515661833679,144.3719271842785
1.795247703505229,508.1651990289625,2.028794581442315,398.2750564014931,2.148318723521768,331.3005828955204,2.222957196123816,283.8327197814698,2.274144818253542,248.1919480055472,2.311599868294261,220.4325985721102,2.340352309121897,198.2110744274357,2.363230665986217,180.0301321598979,2.381927430297562,164.8865105199431,2.397552247677436,152.0807210774729,2.410823494672909,141.1130556338973
1.834774019113676,499.2547553794896,2.07838794665108,390.4077340607327,2.204075458407306,324.3854446400563,2.283086401481606,277.7114058582715,2.337484006842023,242.7217922106056,2.377337455547491,215.4982502821379,2.407915037323028,193.7218942154766,2.432200750089744,175.9156551486276,2.452031671325756,161.0894028927116,2.468562859567323,148.5569232939933,2.482578825014494,137.8264063888049
1.875631440072497,490.2943151273481,2.129640420895704,382.4944005232489,2.261615470570129,317.4270368217058,2.34509037304317,271.5492445175884,2.402792973967801,237.2132424752896,2.445143826331706,210.5279821413115,2.477643510575737,189.1991940794941,2.503439653701903,171.7691610667174,2.524473913978523,157.2631230303387,2.541984787908143,145.0058336031208,2.556810506416283,134.5141638034474
1.917904618465025,481.285958458579,2.18266033554886,374.5380818701674,2.321047795360633,310.4289254140403,2.409067255900383,265.3499603059093,2.470154534825419,231.6699454978507,2.515086783017922,205.5252487112497,2.549592955879107,184.6461964226991,2.576977887664989,167.5945338278312,2.599292595653818,153.4104349765082,2.617851389175127,141.4300165692379,2.633548376305713,131.1787139176403
1.961684553979767,472.2317183121754,2.23756506613965,366.5417838557451,2.382492686890124,303.3946911211811,2.475128266682667,259.1173385711742,2.539665419863333,226.0956541715453,2.587247688932489,200.4936469909364,2.623814819239098,180.0672693647259,2.652874564294327,163.3947631431018,2.676534570537226,149.534294334778,2.696202370488771,137.8322312163088,2.712826645145519,127.8226367256428
2.007069139850769,463.13358215576,2.294481676181865,358.5084913789414,2.446082242199939,296.3279212528811,2.543398498548072,252.8552091455953,2.611437551081544,220.4942059289535,2.661723382512901,195.4368928860532,2.700437120766467,175.4631619211345,2.731198352289168,159.1732317096966,2.756258609990056,145.6378300141802,2.777087562681658,134.2154155144226,2.794687830707495,124.448693248546
