waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=5.3e-07) Y
3.274067988888896,7.752987956736209,3.893888903799106,15.42726111404472,4.205485575843534,20.79023821968568,4.401307759947268,24.57510273520882,4.537231845669534,27.4245477775203,4.637452279894918,29.69417435733093,4.714518663847739,31.57773606484037,4.775670669506124,33.1869564912487,4.825399629130396,34.59082824966074,4.866646670238291,35.83479168155624,4.901420996572715,36.95047975247785
3.384713511896671,7.927970290536758,4.034676469762529,16.07675603807083,4.35890081563421,21.96459233737889,4.561601751542412,26.21858677887229,4.701802396063022,29.47187128629821,4.804909362998719,32.09057345232019,4.884038138164446,34.27967400490921,4.946727001678811,36.15973078392695,4.997639082879183,37.806348972144,5.039820963001801,39.26994518665682,5.075349930764433,40.58597212831237
3.502078456589245,8.103095648742071,4.184149133193477,16.74228908831859,4.521607998676437,23.18782468220074,4.731423197275088,27.94912080704087,4.875999133801126,31.64366305143229,4.982032530854723,34.64616631119725,5.063235909125978,37.17249501939184,5.127460153442597,39.35221617165223,5.179547002748195,41.26786220597213,5.222651998980293,42.97515431468153,5.258922391677286,44.51366747522104
3.626730497643524,8.278251357928442,4.343028707935932,17.42346800673347,4.694366106738051,24.46038996049362,4.911543474890001,29.76901371391894,5.060598899900193,33.94446218237509,5.169601806274117,37.36771159676184,5.252894332313008,40.26499888083899,5.31865445167349,42.77502046781569,5.371909501853015,44.98754736038841,5.415927558841498,46.96395184686322,5.452927734762831,48.74825991214417
3.759290194726217,8.453316583095582,4.51209899024099,18.11979919203461,4.877995517732221,25.78252620583278,5.102793937760702,31.68033007943446,5.256437229433239,36.37860991319381,5.368454845151577,40.26184717166995,5.453852517244651,43.56594122390936,5.521150236104798,46.43876708977225,5.575568069865202,48.97763523646291,5.620490244599982,51.24993208253825,5.658209645871124,53.30449061327041
3.900436025687243,8.628161567159802,4.692209457727111,18.83067353166684,5.073380808318148,27.15420922818849,5.306068158845212,33.68481260119809,5.46441023417144,38.9501504430452,5.579488569070121,43.33497936749022,5.667007776548774,47.08391769762164,5.735845167677522,50.35397738359172,5.791420769457214,53.25028969834545,5.837238584743786,55.84663179066967,5.875667170295856,58.19702732261008
4.050909085018406,8.802646085315711,4.884278501112126,19.55535123287301,5.281472814948575,28.57510117617852,5.522323300767531,35.78379034871175,5.685475541357475,41.66270896710766,5.803659815007346,46.59314204065578,5.893316070316364,50.82721199545135,5.963694520361631,54.53091220141054,6.020422410906217,57.81744496975818,6.067127116357478,60.76736392142471,6.106254720394117,63.44029435824476
4.211517777865112,8.976617863105322,5.089295899499608,20.2929459095136,5.503289602616336,30.04449336441054,5.752580236010145,37.97807186116056,5.920651899736279,44.51934405691243,6.041984605301527,50.0418204885467,6.133791042976564,54.80360081834701,6.205710048983234,58.97936394356643,6.26358329311766,62.69058811847566,6.311165028526974,66.02499216910181,6.350980642283477,69.04823988009849
4.383142349177629,9.149910993970785,5.308324162612551,21.04240829238779,5.739915894924736,31.56124385756966,5.997921944080155,40.26782256129272,6.171016967019689,47.52237187566195,6.295535544753788,53.68573533212179,6.389501154580215,59.02010849268507,6.462956931041003,63.70838957079516,6.521966005694956,67.88047523707282,6.570412858600053,71.63163311596203,6.610903830325768,75.03402556915481
4.566739026341579,9.322344400967737,5.542498257539676,21.80251005811371,5.992500406204824,33.1237107384268,6.259489599346147,42.65242662868094,6.437702680854679,50.67316035750552,6.565436740923672,57.52858186715793,6.661564298838838,63.48270399954865,6.736548172172516,68.72597473486277,6.796679679518658,73.39676909874419,6.845976626815876,77.59827162641263,6.887127773098088,81.40962252546109
4.763343475944177,9.493720396890945,5.793023112097453,22.57182841164629,6.26225038653087,34.72968252208569,6.538475635154254,45.13033440711374,6.721887489680619,53.97189253531406,6.852855520178093,61.57272129212489,6.951139178667459,68.1959337639107,7.027635744993778,74.03861939191916,7.088870954834819,79.24758591005033,7.138998677685529,83.93427467006977,7.180791298640187,88.18529642141387
4.974073178321416,9.663823406940306,6.061168142094281,23.34873220414498,6.550422546135947,36.37630780854747,6.836112930412403,47.69889764572994,7.024784584790936,57.41729976897535,7.158990080430684,65.81882180933806,7.259412581107415,73.16248493919215,7.337397604417232,79.65083634171337,7.399710811135574,85.43893953145815,7.450644373427354,90.64678919955487,7.493055165128912,95.36896514532427
5.200128204511173,9.832418927697869,6.3482578884151,24.13137051190068,6.858309372816416,38.06002697244971,7.153659121443646,50.35419640727987,7.347625138572718,61.00636779832277,7.48505209030592,70.26545005469262,7.587581566178418,78.38267638346221,7.667019598260446,85.5645564375024,7.730376281274644,91.97407362001181,7.782083664961556,97.74001158112542,7.82508352506606,102.9654138745898
5.442789737266677,9.999252804889213,6.655657678736269,24.91766473076958,7.187219705437783,39.77650943871545,7.492374907352608,53.09086330637335,7.691635429972933,64.7340213898169,7.832243127865322,74.9086168243943,7.936829472912858,83.8538783654583,8.017671184668496,91.77843815782295,8.082025968114845,98.85267608942006,8.134466464360584,105.2143199841352,8.178019191559819,110.9753564142223
5.703415510503008,10.16405091928875,6.984753060607002,25.70530533815633,7.538452296767622,41.52060083249166,7.853495111698522,55.9019128109223,8.058006647986261,68.59279688424881,8.201723771806696,79.74128578663012,8.308294572619516,89.56986756751139,8.390473799829985,98.28708528078604,8.455768217908888,106.0699766799346,8.50889068167467,113.0652678014642,8.552951576827551,119.3943385553753
5.983431152445239,10.32651937418292,7.336921608807893,26.49175452266777,7.913261017281427,43.28628494724026,8.238191216940036,58.77858554197449,8.447856138348932,72.57251612685464,8.594574145614983,84.75285986912242,8.703030195960475,95.52013142381544,8.786460722442147,105.0801849993174,8.852620812411882,113.6157379103951,8.906361800578555,121.2824463884692,8.950876187542066,128.2114900846699
6.284316213983962,10.48634527793355,7.713495622802404,27.27425586073031,8.312810358063773,45.06666595347052,8.647524142830395,61.71021966739384,8.862178940322574,76.65997990472434,9.01174481343206,89.92866724696306,9.121955269705481,101.6891453788657,9.20652739837206,112.1415903105026,9.273461164369484,121.4731628134672,9.327742994226675,129.8482399403012,9.37264469193809,137.4081478548853
6.607583459639603,10.64319821031008,8.115714246375347,28.04985211173346,8.738120039246574,46.85397646733021,9.082386250998072,64.68416336366741,9.301788704972374,80.83870382390199,9.453997190808634,95.24947707201105,9.565794476225999,108.0556581854487,9.65137147492316,119.448385033555,9.718966293271704,129.6177599956037,9.773695079620166,138.7365147640311,9.81890487408865,146.9563937993638
6.954749818743151,10.7967324504679,8.544663724206783,28.81541199521574,9.189997888991707,48.63961690750001,9.543431993763855,67.68574362078236,9.767247561346331,85.0887240680638,9.921833130889196,100.6910837805281,10.03500776012772,114.5920334639556,10.12142231471389,126.9699871083532,10.18954238531193,138.016227673525,10.24460614050461,147.911309712961,10.29003032595151,156.8175793001566
7.327297277694061,10.94659002716036,9.001204938864809,29.56766650023098,9.668960807573761,50.41423090174536,10.03099736391362,70.69830705989855,10.25878527821827,89.38650407738542,10.41541415098198,106.2240071783182,10.52970972459489,121.2637095428917,10.61676058609945,134.6673650785658,10.68524457424071,146.6254427129829,10.74051148558776,157.3256235680223,10.78604056740599,166.9409404674286
7.726621997164805,11.09240462793832,9.485888139526656,30.30325486547999,10.17514465758958,52.16782031043098,10.54500942283641,73.70334760736854,10.77620923120144,93.7049751398814,10.934471947447,111.8133624017331,11.04958065444116,128.028852675837,11.1370297281321,142.4924622859865,11.20568878485983,155.3916666721568,11.26100581634985,166.9204269839574,11.30651333675197,177.2624428881766
8.153970138660934,11.23380637439785,9.998855977374005,31.01877988135051,10.7082054015254,53.88990172262331,11.08488875150474,76.68073357850183,11.31880828505433,98.01374342917723,11.4782134607245,117.4189578833261,11.59377252271718,134.8382890817994,11.6813427102326,150.3879408013391,11.74995910359095,164.250105543061,11.80514607367386,176.6239699921277,11.85049366642115,187.7040563130306
8.6103593823773,11.37042743655148,10.53973768382282,31.71087164001248,11.26721578578876,55.5697041369915,11.64944970674995,79.60904286453723,11.88525575287295,102.2794924603368,12.04522580480001,122.9956790534669,12.16081538662086,141.6358063666043,12.24818955083692,158.2873690513542,12.31651617967951,173.1249790117252,12.37138568358993,186.3521865593496,12.41640202071881,198.1736066677062
9.096486029481872,11.50190842361565,11.10753950312818,32.37625834928509,11.85056432262275,57.19640513098547,12.23680582426416,82.46600957258022,12.473519034245,106.4666027911247,12.63338879549288,128.4942091698694,12.74853198070215,148.3589119237167,12.83535344650181,166.1159792389223,12.90311436061939,181.9302604533459,12.95744253513396,196.0085458200854,13.00195484094967,208.5655418150195
9.612619027518678,11.6279054542355,11.70053926926469,33.01184238945572,12.4558661143001,58.75940037887775,12.84429042358859,85.22907894032134,13.08078618211793,110.5379999345633,13.23980541044749,133.8621251750637,13.3539708770865,154.940122103003,13.43984589653332,173.7921083794597,13.50673917275441,190.5712596323827,13.56028700408725,205.4866235587949,13.60410246077693,218.7627308577253
10.15848433627295,11.7480977801623,12.31619610739868,33.61477948489318,13.07989790693896,60.24859915790473,13.46840511453177,87.87606011576801,13.70342216456883,114.4562271523664,13.8607629453738,139.0453852005893,13.97337095496182,161.3088290389801,14.05787353703444,181.2294057994678,14.12357417246841,198.9471145019194,14.17608677016006,214.6724678602983,14.21900026855219,228.6395471807562
10.73314579751601,11.86219581720617,12.95108925994619,34.18255872001558,13.71857216944539,61.65473669886565,14.10481096678817,90.3858590205453,14.33696945172621,118.1847227509901,14.49173937180853,143.9901954213731,14.60217139772846,167.3937492148056,14.68485100288212,188.339837341163,14.74901750868334,206.9543383546946,14.80022815222402,223.4486899428006,14.84202617698316,238.0663186130868
11.33489199608852,11.96994942826282,13.60090237671204,34.71308115094477,14.36696627930429,62.96969299477905,14.74837788766579,92.73926649676652,14.97620807387305,121.6892626611601,15.12746975910288,148.6452084689164,15.23508315016292,173.1259167217645,15.31547430959972,195.0374414911222,15.37775648762896,214.4912951144071,15.42739307098849,231.6996326971007,15.46785876154179,246.9151208554712
11.96114221795899,12.07115630523441,14.26047044017078,35.204734896376,15.01942221671915,64.18680689507448,15.39330643219691,94.91977052600012,15.61528865687618,124.9395094793501,15.76208580275863,152.963965467271,15.86623073287597,178.4420705317334,15.9438672640889,201.2426988243128,16.00391611463593,221.4634956123312,16.0517088567212,239.3175229821594,16.09062815628539,255.0667106295987
12.60838797816488,12.16567030549631,14.92390485520051,35.65646471854554,15.66972864235128,65.30117367897161,16.03333202763191,96.91435540245229,16.24794718488895,127.9105888893741,16.3893367466566,156.907451665255,16.48937865437325,183.288308773124,16.56380846179828,206.8872699145003,16.62128775154044,227.7893950722664,16.66697809423068,246.2092501545853,16.70414677439606,262.4181875724872
13.27218885190132,12.25340960236835,15.58480718090997,36.06783404928751,16.31139015083266,66.30991331325197,16.66201383103073,98.71424488459431,16.86780362685678,130.5846022903786,17.00289178808557,160.4465949176783,17.0982356355487,187.6236926916607,17.16903812622004,211.9187512093592,17.22363707407192,233.4062499580794,17.26698733972805,252.3032354022301,17.30221855472442,268.8907635018497
13.94724139698086,12.33436449308327,16.23657291905074,36.43907698478809,16.93797762415028,67.21239471946829,17.2730990795693,100.3155400318691,17.46872999494249,132.951944920569,17.5967124629545,163.5645011596771,17.68682843993158,191.4235182783922,17.75363241399596,216.3050087502442,17.80507871575444,238.2754699057978,17.84588192655427,257.5557077786898,17.87901382686179,274.4368435240586
14.62753709687844,12.40860470168583,16.87277411843715,36.77113697416153,17.54353964738288,68.01039839988042,17.86093980289275,101.7196960285047,18.04526948102809,135.0123311220499,18.16546953181657,166.2581973354967,18.24991806495401,194.6818880090576,18.31241890019392,220.0375960307553,18.36049110216225,242.3868314450974,18.3985802176644,261.9556205469885,18.42948304883916,279.0455311073326
15.30661685045384,12.47628579519134,17.48759319678472,37.06568702628748,18.12304004040525,68.7081963277281,18.42092319334187,102.9337747447469,18.59306049369627,136.7753628944393,18.70496389886639,168.539643909651,18.78341768363343,197.4132226789659,18.84139226236602,223.1337606372272,18.88593038025085,245.7609255853148,18.92118614001203,265.5274565174511,18.94976821042449,282.7456965153989
15.97791684639745,12.53765413681773,18.07626406481772,37.3251244395866,18.67276818026498,69.31251903236512,18.94986368131541,103.9704069410632,19.10921685275346,138.2605280107704,19.21249882209938,170.4357994085217,19.28475950985251,199.6523950872696,19.33807731104561,225.6366170763553,19.37899059317712,248.4493176813604,19.41134716783256,268.3313133955781,19.43755909225204,285.6059270656622
16.63518449121664,12.59304956740805,18.63546401886786,37.55253167281745,19.19066811705866,69.83238890642984,19.44629774344392,104.8474040394676,19.59260421587152,139.4965161984084,19.68714502369924,171.9875769168648,19.75315241609108,201.4532695613294,19.80178136884871,227.6132189137792,19.8390522408383,250.5321118322445,19.86850000675429,270.4599330311269,19.89233672452414,287.7310076404683
17.27292500252405,12.64290469186561,19.16359424113626,37.75159449011039,19.67652260320911,70.2787900470709,19.91062504372486,105.5869787370761,20.04395798878279,140.519799112835,20.1298447027848,173.2476315930191,20.18967692830258,202.8855927190994,20.23368305964155,229.1504955278155,20.26736660599086,252.1129178508848,20.29395159804024,272.0327159542779,20.31545184934787,289.2550239039994
17.88682098722968,12.68773921983703,19.66089332225965,37.92647075885979,20.13194941028113,70.6641684362543,20.34505510931112,106.2145725350105,20.46580452034405,141.3725008077796,20.54331779221706,174.2770591954998,20.59718192464102,204.0303921107226,20.63672250094177,230.3493050973192,20.66694130976668,253.311579078534,20.69076125044505,273.1871912319577,20.71000445199981,290.3316696612339
18.46389881715167,12.72122214297033,20.11831153692792,38.06088399696031,20.54892829449906,70.96312898936985,20.74198590217262,106.6992364699059,20.85075947143621,142.0223499011701,20.92031072782294,175.0459380806288,20.96849996530945,204.862739827404,21.00379270112055,231.1913100429593,21.03071381319101,254.1170814146494,21.05190030318972,273.9197777645477,21.06899243319971,290.9645049035884
19.00966213937555,12.74913654185518,20.54677279944068,38.17464496656486,20.93963382290458,71.21739591051649,21.11410180032377,107.1108242678305,21.21177842600915,142.5711484759472,21.27394604066706,175.689451548561,21.31686616347148,205.5506989458033,21.34820956473047,231.8756120346916,21.37206067336049,254.7569420258823,21.39079243479695,274.4834463064634,21.40587708275154,291.4289655645803
19.52719656954246,12.773895895734,20.95344526766724,38.27727139901531,21.31198979560302,71.44914132863981,21.46961342899919,107.4892280511818,21.55722131444825,143.0800276638143,21.61267533321008,176.2916432626785,21.65079428244096,206.2012811883309,21.67853186994721,232.5310746361503,21.69957482389839,255.3800493263152,21.71605741292601,275.0449518171999,21.72929982685249,291.9074546774498
20.01861323125777,12.79618547498496,21.34321287673739,38.37267864407431,21.67121946385968,71.66933646043319,21.81385282625926,107.8563934509813,21.89247483747414,143.58483672108,21.94191960633011,176.903806500381,21.97572958037206,206.8814793291704,22.00022329241862,233.2396920458849,22.01873458298556,256.0821136891038,22.03318557473559,275.7121559115863,22.04476109995079,292.5183608361671
20.48706460291744,12.81664779251581,21.72075154534305,38.46412424225142,22.02200405997915,71.88677233036074,22.15147471560093,108.229578546072,22.22217838993961,144.1134319994812,22.26631084408684,177.5654389846841,22.29630107632351,207.6424873845814,22.31791234813675,234.0636923072191,22.33416933795206,256.9353093784851,22.34680794247387,276.5659055542195,22.35689396770086,293.3499122787505
20.93623252245123,12.83584874766319,22.09002020093098,38.55407134113754,22.36803081192101,72.10772300950609,22.48603156800722,108.6207145703712,22.54981339242211,144.6846752795129,22.58928968157959,178.3028758017038,22.61592446495167,208.5180108106474,22.63499879432233,235.0435931969052,22.64926835761326,257.9861522573458,22.66030675590023,277.6578044369755,22.66907591643596,294.4579033640093
21.36979052848779,12.85425003461526,22.45389839439035,38.64413703145577,22.71171414586502,72.33588236931526,22.81973032316647,109.0363466118245,22.87747814900034,145.308405407206,22.91289074282622,179.1293303069408,22.93659403852534,209.5244199398359,22.95344993949542,236.1985087154255,22.96598015643443,259.2559917687763,22.97561703362011,279.0109126494729,22.98323203720213,295.866614220069
21.79092576992156,12.87219196674723,22.81400648553284,38.73512809858865,23.05410861242339,72.57256007589334,23.15338247493327,109.4781042277781,23.20585659737602,145.9862781719075,23.23772214102903,180.0461674765051,23.25886895768348,210.6624908798687,23.27379145173234,237.5283663902152,23.28480648502647,260.7436945982064,23.29322287399418,280.6228739515826,23.2998330509058,297.5723515122648
22.20198837112523,12.88988911209055,23.17070829470714,38.82715094513539,23.39499721529783,72.81707979189576,23.48652532059192,109.9435712348598,23.53435595396319,146.7132469717389,23.56311258983291,181.045072978491,23.58202636715224,211.9202850558935,23.59526453746431,239.0174788813973,23.60496239072284,262.4298646753263,23.61231963422521,282.4707274840675,23.61805908980396,299.5487908461238
22.60430559683903,12.90743871679934,23.52326561856169,38.9197710038702,23.73311296430654,73.06729678980767,23.81766835864298,110.4273800608936,23.86136546796303,147.4793952147132,23.88737736279236,182.110705735416,23.90433199257416,213.2766345133533,23.91609972915462,240.6388259849808,23.92465230929047,264.281857668986,23.93109174778092,284.5165780935583,23.93607884547431,301.7532243162464
22.99816363289037,12.92483954683189,23.87009518954802,39.01219248022439,24.06643876303101,73.32014766701555,24.14460847293542,110.9223540016914,24.18457929203136,148.2718348689747,24.20814576281415,183.2234337322952,24.22337066084149,214.7047230037178,24.2338495718492,242.3584384390938,24.24140436525447,266.2588963942387,24.2470482708911,286.7133604584413,24.25138610494719,304.1328897397763
23.3829303685874,12.94201718674836,24.20907320268985,39.10343172169358,24.39253095669643,73.57215858415987,24.4647597806847,111.4205524995682,24.50132966668451,149.0764397880233,24.52269647335714,184.3618311945043,24.53638321073355,216.1753550591409,24.54572672578869,244.1393993035788,24.55240942250153,268.3167378055648,24.55736270878981,289.0100938420375,24.56114022528425,306.6307346934008
23.75727422333127,12.95885135212435,24.53783829728942,39.19246475548989,24.70882162830331,73.81986280903398,24.77545509551918,111.9141247302939,24.80888828747429,149.8792632708872,24.82825916086002,185.5047275894092,24.84056845598889,217.6596471398134,24.84890632639648,245.9451467417902,24.85482383924264,270.41153268579,24.85917614761891,291.356233441998,24.86246961816197,309.1901930593378
24.11942847692897,12.9752013296923,24.85405659261404,39.27833857213266,25.01286937561689,74.06010488698419,25.07419113751957,112.3959294050259,25.10470913605904,150.6675727415576,25.12225623560932,186.6327137309263,25.13332447882658,219.1310189066224,25.14076711183666,247.7419314775909,25.14601058842656,272.50271002607,25.14983845356059,293.7049328279856,25.15271307390145,311.7587746344298
24.46745569451361,12.9909268780275,25.15562746462002,39.36024397603833,25.3025435346667,74.29023110667671,25.35880477220283,112.8599222264161,25.38660115200209,151.4305033100813,25.40247374525419,187.729105286467,25.41241858500161,220.5664821709952,25.41906087575503,249.5004232201156,25.42370845115638,274.5548772766238,25.42707734895749,296.015206092417,25.42958880582343,314.290454612445
24.79947858841106,13.00590332773824,25.44082263201414,39.43755377130272,25.57613966782418,74.50818096542547,25.62757995610313,113.3013414812263,25.65283129595402,152.1593783093289,25.66716243023085,188.7804286805994,25.67608723862669,221.9473074041848,25.68201174955843,251.1965585081697,25.68613091290895,276.5388393885727,25.68909708260993,298.2531013949235,25.69129299453866,316.7469820616005
25.11385766911438,13.02003083381968,25.70836172042707,39.50983332083487,25.83243318215406,74.71250182196022,25.87929351741211,113.7167366569753,25.90216672460115,152.8477684534629,25.91507798958341,189.7765282640346,25.92307522676967,223.259191986647,25.92835469680157,252.8117764665622,25.93200423667945,278.4319022353458,25.93461623394239,300.3920676121598,25.93653742017237,319.098302678773
25.40930890826546,13.03323855612739,25.9574341356407,39.57683150356149,26.07068303182911,74.90231038459672,26.11321241897071,114.1038877534766,26.13386905217175,153.4913665349617,26.14547371832206,190.7104024014214,26.15262733339583,224.4920672829008,26.15732658017628,254.3328061386919,26.16055813174751,280.2176472353198,26.16285811322986,302.4127206813332,26.16453967820246,321.3223191122084
25.68496442158547,13.04548495056815,26.18768014181628,39.63845952978158,26.29059922457857,75.07722227028755,26.3290564659597,114.4616582317514,26.34765478040465,154.0877477835504,26.35805967270047,191.5778679676846,26.36444673125215,225.6396728591165,26.3686240489064,255.7511602953443,26.37148329664548,281.8853556184348,26.37350806138542,304.3022084114617,26.3749803030721,323.4042049309925
25.94038527965463,13.05675542585313,26.39914436670242,39.69476369582523,26.49228726794669,75.23726657163003,26.52693953117082,114.7898160912645,26.54363494919324,154.6360729861699,26.55294141403594,192.3771354460868,26.55863314887972,226.6990052686542,26.56234131363735,257.0624668874204,26.56486891447966,283.4292348742624,26.56665073866802,306.0533449795453,26.56793989980407,325.3354594885296
26.17553830898266,13.0670584802057,26.59221352902748,39.74589653316359,26.67618073153111,75.38279764099936,26.70730023960906,115.088848194427,26.72224485001275,155.136776629714,26.73054912794538,193.1083564667408,26.73561158927601,227.6697234237615,26.73889857741128,258.2657395456952,26.741130867827,284.8475665225118,26.74269817173944,307.6636499534541,26.74382705720255,327.1128521165335
26.39074897211663,13.07642119205621,26.76754787552497,39.79208928784048,26.84297056259415,75.5144120159006,26.87083044680696,115.359784375354,26.88417200468258,155.591268464203,26.89156525749484,193.7731861765856,26.89605970592741,228.5535677713002,26.89896921166456,259.3626589117806,26.90093875413874,286.1418605564356,26.90231663703817,309.1343893615282,26.90330512062979,328.7373638083068
26.58664104080215,13.08488468005778,26.92601327579104,39.83362742467136,26.99353722947522,75.63287496530837,27.01840728208864,115.6040408885586,27.03028804763648,156.0016653930374,27.03685622209372,194.3743863956835,27.04083937259543,229.3538291472679,27.04341119414617,260.3569106848477,27.04514720795327,287.3160719594114,27.04635788140072,310.4696828767376,27.0472233230842,330.2131981186776
26.76407161232119,13.09249991811472,27.06861856548028,39.87082993245622,27.12888950678166,75.73905861461314,27.15103230579398,115.8232875698248,27.16158794378214,156.3705619004969,27.16741159500563,194.9154828354884,27.17093578730074,230.0748864323445,27.17320613069586,261.2536056331907,27.17473484119149,288.3759105310632,27.17579798519094,311.6757139142662,27.17655557670301,331.5469030634341
26.92406766512146,13.09932411069776,27.19646076593217,39.9040325855506,27.25011190580194,75.83389191355347,27.26977957333797,116.0193395436854,27.27913824143344,156.7008411638506,27.28429239104102,195.4004806318834,27.28740573530967,230.721819990691,27.28940747000191,262.0587916342913,27.29075240123896,289.3282572509472,27.29168546199695,312.7600589100228,27.29234851545685,332.7466230690894
27.06776818218338,13.10541770510203,27.31067931103256,39.93357493658776,27.35832141856595,75.91832168145075,27.37575312014647,116.1940721130562,27.38403480542,156.9955251285798,27.38858887369262,195.8336365450554,27.391335399987,231.3000997663654,27.3930982879192,262.7790574875468,27.3942805157692,290.1806879966021,27.39509895903931,313.7311377377878,27.39567915016012,333.8214840402875
27.19637408017429,13.1108420338362,27.41241936010189,39.95979061195312,27.45463333916011,75.99328342102751,27.47005352666291,116.3493562678763,27.47736964249599,157.2576596316811,27.48138746891897,196.2192827142538,27.48380729419444,231.8153420144316,27.48535820504208,263.4212218682144,27.48639658220143,290.9410976276093,27.48711411235859,314.597778098346,27.48762168729236,334.7811043095926
27.31110682788358,13.11565753196301,27.50280360237458,39.98300039949703,27.54013537322619,76.05968038094646,27.55375271031891,116.4870117451024,27.56020593657591,157.490229653329,27.5637458871418,196.5616951585245,27.56587540419797,232.2731261202596,27.56723852330366,263.9920973791743,27.56814988340379,291.6174131509671,27.56877863547538,315.3688815841264,27.56922258824595,335.6352183503615
27.41317569569283,13.11992245085637,27.58291158131225,40.00350761227106,27.61586896047639,76.11836934535413,27.62787583550763,116.6087745151905,27.63356016877137,157.6960995579176,27.63667531926335,196.864999711975,27.63854740606365,232.6788620738954,27.63974443760985,264.4983183243662,27.64054378278904,292.2173828826799,27.64109449256116,316.0531768664748,27.64148271841956,336.3933974537783
27.5037529844422,13.1236919829563,27.65376540443329,40.02159525009416,27.68281663680994,76.17015174648077,27.69338915543658,116.7162757759622,27.69839012939751,157.8779734429649,27.70112850952826,197.1331083259917,27.70277275426374,233.0376993270598,27.70382311988932,264.9462208504295,27.70452379434948,292.7484283721788,27.70500595016644,316.6590451212844,27.70534537896025,337.0648510608449
27.58395625865445,13.12701771516153,27.71632068658094,40.03752454015036,27.74189428686416,76.21576887223229,27.75119263770076,116.8110298748149,27.75558767316274,158.0383712280269,27.75799255530994,197.3696793327644,27.75943549132497,233.3544685278955,27.76035652317167,265.341764931844,27.76097037412034,293.2175467102826,27.76139235297948,317.1944036634552,27.76168906571315,337.6582932806889
27.65483647989772,13.12994733687554,27.7714616461761,40.0515345042618,27.79394723442174,76.25590013520841,27.80211633002376,116.8944289698356,27.80597517702717,158.1796167368855,27.80808539411809,197.5780961188301,27.80935073873497,233.6336486935438,27.81015786545699,265.6904889173648,27.81069539221057,293.6312522269315,27.81106458207765,317.6666352590598,27.81132391315802,338.1818607146766
